asteroid_id,mass,size,velocity,direction_x,direction_y,direction_z,position_x,position_y,position_z,attraction_x,attraction_y,attraction_z
1111,7.934875555734447e+17,813.37,12.94,636726.81,461789.11,150608.72,415135.75,235388.61,889521.32,1475417188.8814726,-39488228872.695,95299092906.76031
1112,2.2219213602577347e+17,379.47,12.7,486905.79,86274.98,199323.82,27518.11,1192.56,651519.76,55732976336.58479,-6238900957.130813,204269848137.04788
1113,9.022077412234769e+17,61.69,44.15,258373.47,695141.1,599313.53,953939.69,939842.71,321618.78,80310889810.51088,102171411019.36964,-53205097534.97955
1114,6.001216391203023e+17,696.85,14.83,630322.71,312447.65,493316.35,840357.84,375724.79,962159.58,51473009508.04779,-15818715866.144176,81916110612.73248
1115,7.416880658283222e+17,396.36,18.98,985025.75,126782.66,22012.05,549626.35,803817.26,830653.35,8331799861.790129,47051460092.53224,56883154067.32477
1116,6.758791138925888e+17,690.32,37.9,844041.97,977406.65,374544.39,799489.15,591959.14,489092.12,66528201255.2163,24861266869.482185,4863957142.582703
1117,5.898994621312205e+17,850.57,43.34,41095.21,738124.46,847639.09,340477.45,856243.37,677739.38,-8846228808.509785,71676627136.57986,14092283985.049677
1118,2.189665832162135e+17,916.14,9.64,798880.79,333166.68,539621.69,297510.52,310404.78,983508.15,2182158153.3776836,-2333445456.3769016,41329015002.19478
1119,9.722795988262611e+17,505.51,43.95,9382.14,329536.53,110005.15,851881.37,527787.57,133515.11,109058022819.64049,43265669096.34807,-101950164933.12643
1120,8.589708080097357e+17,828.38,32.2,527029.48,950777.45,697062.28,129805.32,327944.99,272666.86,-70144154831.70418,-35355889210.544014,-19273198410.562443
1121,7.360773102917715e+17,655.04,42.64,308198.09,591447.77,52139.8,153001.81,753903.0,723655.8,-61189276363.51333,40233563598.34772,23976664619.419403
1122,6.549626008086337e+17,68.41,9.87,484641.45,751979.84,429924.52,351825.15,595419.84,664555.62,-15043784622.288176,25294794621.838486,22123688584.081738
1123,9.069523359999447e+17,202.71,30.61,52563.28,521203.6,659129.86,706971.78,588080.83,79348.8,42865120816.53941,24138537361.454765,-102366009618.22258
1124,7.13584307731562e+17,512.61,36.36,50667.83,467779.82,785870.95,393158.43,213753.67,622671.08,-15382151538.860523,-52793126619.45827,19759963001.157173
1125,5.490623517078256e+17,434.82,16.59,925533.58,247219.0,968928.68,736435.94,325884.36,765209.16,23619150531.572662,-20179296032.449833,39854929598.996284
1126,8.524448424558235e+17,552.67,17.71,872.17,777600.66,944764.81,472469.46,97884.17,334566.2,19915869603.12126,-100241955683.03748,-67022392717.33063
1127,3.71362735245391e+16,300.88,45.4,76209.51,339709.63,735435.0,98933.82,182766.34,216586.56,-5240439084.280884,-1312902831.7712693,368699979.62272143
1128,8.18341847773404e+17,419.56,7.79,480172.4,312744.28,546492.77,544235.33,615465.62,750536.52,27216356693.55222,23186861583.994167,69232981739.60394
1129,8.879632251288849e+17,118.73,25.3,136202.37,90844.45,77565.66,337902.27,329975.41,592723.6,-63938125887.07153,-69964854578.82986,-14056986465.366695
1130,7.044763344705981e+16,88.75,13.15,695520.85,808730.89,172557.37,373841.53,580363.1,671621.45,1039687778.7622737,1445792555.303669,2161568370.1701016
1131,3.4772416837611834e+17,757.28,48.75,298012.37,32227.2,596355.22,153725.1,127250.78,166874.11,-20453905378.46679,-34782935585.64409,-22738921059.2335
1132,4.522520179530752e+17,223.33,36.71,900090.86,647537.34,129333.35,112071.82,136118.85,59931.39,-32625135116.1128,-28306228801.793877,-47027198206.767365
1133,1.8770615794321094e+17,870.47,49.29,671012.98,493239.3,212747.12,599041.3,269072.43,867672.27,1804451071.8817506,-9268188575.06961,19056253708.38271
1134,5.84286294868597e+17,280.5,12.95,506886.3,362927.63,23585.6,964846.89,228666.78,943139.48,66295110242.04681,-18638927223.751278,47285096061.58305
1135,6.039688176471441e+17,591.49,49.9,558564.53,398815.43,777729.64,622399.79,530589.85,827849.99,87868091009.76454,-5361261334.546604,65325891680.089066
1136,6.729324800727697e+17,706.72,49.73,377202.44,43923.63,52829.33,935124.94,930671.56,235149.46,62656539724.5128,60248234037.442535,-37052716079.22243
1137,4.080100095343538e+17,244.11,5.07,132251.94,379874.91,30050.47,542992.57,64106.04,840600.67,25341037590.33723,-58734960550.77576,57641190707.145584
1138,3.308606275726245e+17,677.41,12.04,429834.76,355901.76,809445.98,394620.98,807611.21,842223.77,-4483424473.145592,9202465860.962196,37807123292.274635
1139,9.704887492568678e+17,188.94,10.46,979238.09,730993.94,786586.84,278089.54,568261.99,730991.77,62843030957.09915,2877540284.5183992,79470127151.28651
1140,9.035826312379633e+17,908.14,32.09,948300.25,473734.62,57792.84,351018.42,791882.11,587727.54,-42653533898.451035,53501868808.89331,63153809485.35004
1141,6.58143205823319e+17,559.73,30.87,306415.71,945072.13,195064.14,258525.0,295573.95,288296.57,-18480099059.42434,-68644482600.29654,-36138684237.700516
1142,8.701908453750752e+17,558.46,7.53,808587.9,52708.55,649744.1,543126.15,828411.32,451719.64,1052134870.1076565,90598938286.82278,-24802024878.875053
1143,1.706948433233177e+17,630.8,8.6,256551.95,717142.66,221210.17,980452.09,886019.98,988061.73,14517452603.450417,10878925154.745514,14356543892.573273
1144,1.952154598019401e+17,756.79,22.89,526763.72,78194.7,707597.84,452176.84,881309.83,911768.17,-2342797326.6856856,17138636755.997175,23702849777.383522
1145,7.821615049507404e+17,279.59,7.72,261934.33,142067.83,271477.64,728030.02,796685.63,474006.62,61827019016.29351,63061681516.807434,-10158836725.21909
1146,4.7377756074162406e+17,272.24,6.52,75639.43,993816.07,966454.4,775560.25,328543.41,559688.24,37854709717.649864,-24889929021.83545,-2733825767.3249617
1147,6.18584861003864e+17,592.03,13.78,351838.1,444515.15,756472.93,585141.51,829382.11,264757.31,32275838439.213074,61522555861.3524,-105481354369.21812
1148,3.152928350780069e+17,476.34,34.66,251166.83,912380.94,31610.31,42346.86,418611.16,647674.73,-50893109576.302185,-1812914073.8469899,754494074.6893616
1149,3.772087465416641e+16,318.46,26.91,955268.34,982103.1,162831.82,527967.48,867764.99,114817.7,130638807.72005323,3737233387.7513175,-3090487690.7387037
1150,4.682617889247161e+17,267.55,49.42,595506.31,723573.98,528054.73,334511.37,961389.07,49745.61,-14425029183.38461,41583128104.123085,-54726219435.55986
1151,3.4438502402641344e+17,284.35,39.36,92355.51,304987.29,262167.63,25213.12,606626.76,67790.83,-42190886837.10124,13855072120.550583,-32642640902.46692
1152,5.500697854082533e+17,629.41,32.51,113424.32,118960.24,625899.63,942044.89,40394.75,413366.67,50971321594.73059,-59239062066.623276,-11496003841.758383
1153,4.3677836918529734e+17,313.92,11.01,57094.08,692476.55,615820.58,742013.77,322165.52,159204.5,34277547753.867374,-13770202844.837215,-54494439005.22334
1154,2.186512493639749e+17,802.7,47.91,69770.42,131674.71,280847.86,982930.13,576298.46,734754.7,33824633068.961456,6037777293.246327,7121137418.885067
1155,9.7320243430177e+17,481.48,38.23,16059.56,161994.23,389171.11,918689.89,394746.61,157673.03,133799207989.81276,-15234492903.20634,-72786110209.2542
1156,8.055603710926052e+17,900.45,20.5,382480.14,299083.5,733752.33,637105.45,627903.51,674533.6,32820114356.375732,30085593107.30407,25858511062.585922
1157,4.8686669994814515e+17,654.36,26.94,374314.71,839377.2,533053.91,48198.09,366919.76,79611.89,-59507216703.59257,-14228910090.946072,-45975164247.40556
1158,7.475708075943807e+17,904.82,16.77,37424.82,420500.95,183606.08,927589.18,301623.02,171119.74,105757822011.6598,-17081951933.49847,-36317120529.59885
1159,4.3101623535493126e+17,77.62,37.1,101406.72,636204.65,645324.54,260622.0,158108.11,708957.22,-26491422554.983505,-29319408995.234226,8305076893.26517
1160,8.164695155625772e+17,442.74,11.38,204116.51,524026.49,479952.1,58553.26,856924.46,70781.39,-81662680118.10707,30157373054.008488,-103482737324.56323
1161,5.82382211367077e+17,67.18,18.93,416474.56,731949.35,818710.97,68330.5,150395.66,39043.23,-58042847303.526215,-22297422523.22607,-64785221265.2806
1162,3.185449721334008e+17,52.06,31.56,218869.91,540025.94,425409.36,363721.95,92143.36,765067.92,-12340636969.00844,-47547718304.473495,10444445616.478098
1163,9.460879188634409e+17,374.2,11.22,520877.28,334876.64,327089.01,683117.96,37125.27,650292.24,35702268644.288956,-138128600235.5033,21664066486.410576
1164,4.759584944037515e+17,458.55,28.92,513817.39,957332.16,887246.12,167827.02,349226.88,135820.43,-39598201179.362175,-25889049883.25168,-38988832939.043
1165,5.534143620102476e+17,373.13,7.79,271159.37,949391.34,15126.07,651314.56,63170.15,360733.69,29225039424.24012,-56597075841.30541,-7696606074.595165
1166,1.281938290140678e+17,198.61,44.42,358043.0,393885.14,654267.92,82462.42,635241.96,179475.47,-14227859392.84859,5993528109.299256,-10058132979.508955
1167,9.273479701347135e+17,204.71,46.21,860937.2,10883.43,677731.31,799607.76,110048.42,154615.24,60452552519.39089,-99540013503.12213,-88622870179.57794
1168,3.913524650342306e+17,655.43,11.21,333277.75,472640.97,408589.62,223674.04,114562.88,255773.16,-18373610805.67647,-40529190488.23401,-19071797411.379517
1169,9.92129226011735e+17,374.56,44.83,746204.29,474074.52,510215.88,556147.96,923038.87,12436.15,7372357041.006126,91392416186.25142,-108561035151.43982
1170,4.7836166903258886e+17,676.32,8.91,79434.04,489935.4,305924.12,785975.35,454019.16,929473.3,28581690694.69002,10285939445.219404,52259346355.054306
1171,4.5309628188563603e+17,984.36,25.24,191115.59,788586.12,393243.63,426555.65,440094.93,678917.32,-6577195953.390391,-14062287971.67786,19036695052.360733
1172,8.798829539259653e+17,113.44,42.75,299151.59,203422.11,16226.14,920429.76,596370.36,203531.68,105589920102.83344,22270051148.826866,-59790516188.04847
1173,9.785246980920524e+17,17.64,27.28,46107.68,34261.68,35726.11,329082.2,853947.08,847226.02,-15519298961.83698,72331447055.06024,88307001423.297
1174,3.8886010506530394e+17,948.55,27.23,297744.76,728959.71,777553.83,37930.37,136073.83,941145.62,-37872495183.225174,-15358928530.113705,33240314281.232758
1175,3.920704456038244e+17,593.0,47.53,858053.45,537736.98,857864.27,382806.83,986944.52,764192.54,-6209386647.148157,63290650009.13205,9887438939.733856
1176,4.845063467648032e+17,560.62,48.47,876711.88,557200.51,615175.36,158055.1,155840.06,489562.22,-36588078603.263664,-33421465271.220367,2160363163.504719
1177,1.4480213748798013e+17,840.08,24.33,44258.38,458744.08,881085.18,699658.06,719818.75,271214.02,8449402591.019459,11136326814.57983,-9055876432.659832
1178,5.0792039513495834e+17,283.31,18.76,567782.62,216114.6,209268.17,326197.75,828403.96,519327.99,-17483780613.984875,63042838317.93289,-1437639237.6137848
1179,7.387605328538829e+17,301.84,31.59,16305.31,815193.6,699824.61,176832.8,374651.08,798881.01,-53244819985.28307,10537594315.263329,46097464340.901596
1180,3.44930328997517e+17,888.44,34.22,821654.99,227367.03,503164.87,359558.62,717693.86,44226.0,-15957461005.14904,18300027265.461964,-52286415686.09558
1181,8.048429082194179e+17,172.92,49.35,390181.79,974391.7,425438.99,169191.56,110953.12,921453.28,-43872130247.82741,-82494062110.85645,96841408543.9155
1182,4.417489899197255e+17,909.86,23.17,699485.04,567410.79,883309.33,456011.29,367956.37,634197.84,3147384601.5608215,-21716729494.405125,6296709489.018067
1183,2.769791062616014e+17,795.3,42.97,38203.97,480297.21,869238.17,453091.57,220598.85,262296.77,-22366823519.532417,-21042607617.624718,-28794784182.918087
1184,6.25323652952465e+17,70.89,22.31,938157.84,53192.29,243803.27,333240.94,386141.12,124580.99,-20335059587.308083,-11943175404.01696,-85268141919.19482
1185,3.7653979351155014e+17,120.44,9.21,823950.95,800808.37,619991.32,466783.77,88435.97,364690.13,114123998139.25302,-94674469912.86508,9910701289.485907
1186,2.210948459850788e+17,608.77,6.81,670082.46,951554.48,265824.11,648010.08,76545.86,694775.89,7907631928.658279,-26583345002.95761,8041582254.256979
1187,5.83538740808031e+17,263.68,11.71,165284.07,543557.2,967660.96,660028.64,916587.36,460537.45,16352606207.673828,79073549445.15073,-18787986012.949493
1188,9.480403058715064e+16,150.33,5.51,577138.76,509544.79,680875.57,966563.65,765967.65,128784.79,10748327935.414677,3550103445.0775414,-5732215765.731676
1189,3.5157279105025332e+16,748.49,44.93,294073.13,511376.87,673183.88,620989.53,180779.59,178357.42,1249499699.7449136,-2968774029.9350505,-2684329418.2985287
1190,2.811728932455206e+16,100.96,12.09,448410.21,727491.69,671379.71,965055.16,913669.26,326265.51,591294738.1312444,1110828273.8118691,-3698675282.2015944
1191,2.8547795028945226e+17,552.37,26.33,643080.25,732049.25,423319.81,331012.83,28907.88,516105.13,-16127762037.231155,-41020607131.55499,-1070925392.8419975
1192,2.8117484644631958e+17,498.79,9.52,471455.02,211584.45,409204.73,372848.14,996748.92,204887.18,1076008060.8537188,38805244572.195404,-19176480098.25399
1193,6.317596482749554e+17,374.72,15.45,99470.15,250565.27,848254.52,432795.58,152948.64,236651.28,-107817062097.15298,-74855768553.7117,-23726414412.918213
1194,3.019106545456337e+17,356.33,43.89,311345.03,80862.21,415884.03,993217.35,190460.95,947192.24,35910368974.70079,-15236503685.591938,22428529668.895393
1195,3.507499248439761e+17,492.76,44.8,177783.1,681099.27,108609.74,345776.37,986441.57,886167.36,-4165723731.9243937,55361357713.25516,36589861275.32086
1196,3.7084493056743674e+17,292.09,17.18,971035.16,789517.3,721154.55,139560.11,542163.06,705631.49,-42146079010.64064,2575440512.5580735,18367457605.268295
1197,9.383518301397856e+17,728.6,31.66,859937.57,892448.69,906371.41,759545.89,216447.76,968053.82,39258753530.8098,-49925527574.56436,141982560329.7221
1198,2.615746807557186e+17,298.2,17.36,686558.04,79478.43,10466.32,902314.63,110578.44,550872.44,26233662003.93884,-28288796944.511086,-1649889796.44947
1199,3.4912033352512704e+17,649.32,36.97,363822.28,44485.88,285799.07,412594.17,163193.3,687595.04,-9432789764.072142,-34486267372.93131,8166871599.822564
1200,7.477595832862875e+17,585.02,43.85,910936.53,871828.19,275290.53,57687.36,221156.81,999807.82,-75237288385.20154,-32789585598.308517,102902371689.95651
1201,8.09449262571301e+17,983.21,11.82,433093.78,807392.06,645185.58,785608.67,622139.32,824788.18,62541672450.928406,4138707121.7130337,73305076103.9393
1202,3.996861238202291e+17,117.79,36.96,18644.76,415565.13,515485.33,192485.5,208462.93,641553.94,-29748547279.58359,-26845745038.8041,5558125166.846625
1203,6.80690733031788e+17,429.05,17.12,758355.99,538884.95,603201.27,696622.17,39278.96,999536.06,12276161525.112087,-65777303106.87685,71009874064.90306
1204,4.448402865199633e+17,834.75,45.1,563633.35,422492.51,149513.71,916792.16,530458.97,456314.66,56678137446.697525,3470358655.304057,169600044.21152878
1205,6.439916745924785e+17,659.12,29.26,639491.79,829271.83,563025.96,471035.09,912989.2,863561.93,-1938722315.966393,69066673019.26337,60918804206.40569
1206,7.687242842017028e+17,912.74,49.58,774016.14,659360.58,857595.24,158376.58,590724.44,158093.58,-57504582247.55358,5460697809.667149,-57734342191.83556
1207,8.444455532575332e+17,904.7,28.79,5214.18,932746.44,283571.37,394770.91,375694.44,633302.86,-387863262.0856166,-27247107797.74314,17258334479.629196
1208,5.841516789555299e+17,346.26,23.6,30739.14,885177.65,383520.4,160688.18,739297.38,922448.0,-26123528675.78996,20800683303.609673,64361439089.223305
1209,2.4205470547313686e+17,704.47,26.12,560198.9,288624.64,448113.71,206873.84,605605.63,250702.49,-19192539806.376537,5038518893.490812,-12610699887.510628
1210,2.892390483872201e+17,692.88,8.4,719811.23,84850.49,602340.18,756840.73,194313.59,488301.97,18919704223.619,-25384057512.293533,-1342565219.313288
1211,5.786776398109608e+17,263.01,22.39,143566.61,613405.98,428951.94,135615.59,352553.6,764654.21,-57732121381.60121,-3697547065.8290863,25049198831.69615
1212,1.5623459834230045e+17,370.61,40.58,247008.85,270982.62,750238.73,593497.82,771556.42,30539.16,4790309473.630699,13463525126.709423,-19915142731.219727
1213,7.783962171566112e+16,252.27,9.41,972487.08,136974.14,198113.33,87654.42,79223.55,184538.85,-7956327315.783063,-7602796939.381706,-2351744887.3387494
1214,5.685920922917306e+17,843.52,25.1,378574.14,299212.0,983425.16,326425.18,648620.22,258195.02,-19708404429.940998,26687541924.381416,-44582943605.94707
1215,6.769187787239095e+17,82.22,47.98,70005.41,147480.73,868005.96,211901.29,925863.34,966419.89,-6178738577.067038,66497675684.13106,94011269858.49316
1216,3.2747326773273626e+17,529.69,13.48,656914.16,725720.44,129422.46,489060.95,585526.12,167235.25,-9829344953.523245,19119785073.876137,-39216151299.04776
1217,1.2604701676795075e+17,555.36,43.02,775570.91,783262.1,371534.1,179790.76,93125.0,204700.19,-6473847753.935205,-15265811313.564095,-7087209271.985348
1218,9.546456809478095e+17,974.64,33.73,333836.34,702296.62,562871.04,720725.14,296772.26,902709.67,40685342901.22878,-13535165331.362652,114003799463.58562
1219,6.863009851757434e+17,230.87,16.09,418996.62,315336.04,103810.28,317031.03,7905.43,809639.73,-18602067657.493332,-97327402760.02814,36134249975.9945
1220,7.204251663171717e+17,26.38,21.22,572956.78,753619.02,82364.75,582209.26,955069.06,325141.96,10974640020.65192,98337379230.5394,-31881751782.06629
1221,9.5393428315471e+17,58.35,47.51,718972.29,343756.05,809022.41,257913.94,296986.78,387291.4,-63943824632.72927,-42820243819.72478,-8884253887.65488
1222,2.7289993825799674e+17,800.03,35.14,809893.77,285804.91,970762.34,802175.04,526277.96,386945.58,103620204698.94023,9442706768.183502,6880528685.593433
